recommendation_id,Datetime,Actual,Predicted_LSTM,Predicted_XGBoost,actual_high_demand,actual_peak,actual_extreme_peak,pred_peak_lstm,pred_peak_xgboost,is_anomaly,severity,direction,methods_agree,cluster,cluster_name,recommendation_type,priority,recommendation,reason,supporting_signals
REC02776,2010-08-12 09:00:00,0.3069333333333333,0.3298080951213836,0.3130849241666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02777,2010-08-12 10:00:00,0.2762,0.2978942759688943,0.2763553941666667,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02778,2010-08-12 11:00:00,0.3204,0.3419676684021949,0.3238879113333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02779,2010-08-12 12:00:00,0.7539333333333332,0.7569798374742269,0.7548885510000001,False,False,False,False,False,False,none,higher,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02780,2010-08-12 13:00:00,0.7424,0.7843656005639583,0.7412867288333334,False,False,False,False,False,False,none,higher,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02781,2010-08-12 14:00:00,0.2872,0.309503673505038,0.2908803339999999,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02782,2010-08-12 15:00:00,0.3151,0.341524273699522,0.3230410761666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02783,2010-08-12 16:00:00,0.2699,0.2952301775455474,0.2733640648333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02784,2010-08-12 17:00:00,0.3037999999999999,0.3223816144850104,0.3063768076666667,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02785,2010-08-12 18:00:00,0.2460666666666666,0.2790071829341352,0.2461653158333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02786,2010-08-12 19:00:00,0.3109666666666666,0.3370772404279559,0.3173044866666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02787,2010-08-12 20:00:00,0.3054666666666666,0.329474765195325,0.3075729663333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02788,2010-08-12 21:00:00,0.3128666666666666,0.3391954124841839,0.317256352,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02789,2010-08-12 22:00:00,0.2614333333333333,0.2783669191509484,0.259195542,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02790,2010-08-12 23:00:00,0.2603666666666667,0.2939274854563176,0.2663434686666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02791,2010-08-13 00:00:00,1.0248666666666666,1.0190366917915643,1.033692137,False,False,False,False,False,False,none,higher,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02792,2010-08-13 01:00:00,0.5477666666666666,0.5834619630761445,0.5543275415,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02793,2010-08-13 02:00:00,0.3143,0.3294914252791553,0.3163196371666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02794,2010-08-13 03:00:00,0.2271333333333333,0.2518306920871138,0.2330677426666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02795,2010-08-13 04:00:00,0.3107333333333333,0.3332492075920105,0.3148724233333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02796,2010-08-13 05:00:00,0.2627333333333333,0.2826823019601404,0.2627345235,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02797,2010-08-13 06:00:00,0.3304999999999999,0.3527546474702656,0.337183603,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02798,2010-08-13 07:00:00,0.2691666666666666,0.2960846474032849,0.2738762804999999,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02799,2010-08-13 08:00:00,0.2537666666666666,0.282351807238534,0.255868491,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02800,2010-08-13 09:00:00,0.3145333333333333,0.3378101503804326,0.3212049094999999,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02801,2010-08-13 10:00:00,0.2759999999999999,0.3060756164170801,0.2807784835,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02802,2010-08-13 11:00:00,0.3081,0.3299994583912193,0.3123690471666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02803,2010-08-13 12:00:00,1.1694,1.1705756086304784,1.1707573613333333,False,False,False,False,False,False,none,higher,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02804,2010-08-13 13:00:00,0.3408333333333333,0.3914812050510197,0.3457411506666666,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02805,2010-08-13 14:00:00,0.2553333333333333,0.2809625742025672,0.2589125428333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02806,2010-08-13 15:00:00,0.3295,0.3508336263690143,0.3358481071666667,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02807,2010-08-13 16:00:00,0.2618,0.2833953853704035,0.2649570468333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC02808,2010-08-13 17:00:00,0.2516,0.2857241862330585,0.2535626058333333,False,False,False,False,False,False,none,lower,0,0.0,Low Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
